32-17A,אֵ֑ל וְאוּלָ֛ם ל֥וּז שֵׁם־הָעִ֖יר,לָבָ֣ן בֶּן־נָח֑וֹר וַיֹּאמְר֖וּ יָדָֽעְנוּ׃,ל֔וֹ וַיְבִיאֵ֖הוּ אֶל־בֵּית֑וֹ וַיְסַפֵּ֣ר
32-17A,לָרִאשֹׁנָֽה׃ 20וַיִּדַּ֥ר יַעֲקֹ֖ב, 6וַיֹּ֥אמֶר לָהֶ֖ם הֲשָׁל֣וֹם ל֑וֹ,לְלָבָ֔ן אֵ֥ת כָּל־הַדְּבָרִ֖ים הָאֵֽלֶּה׃
32-17A,נֶ֣דֶר לֵאמֹ֑ר אִם־יִהְיֶ֨ה,וַיֹּאמְר֣וּ שָׁל֔וֹם וְהִנֵּה֙ רָחֵ֣ל, 14וַיֹּ֤אמֶר לוֹ֙ לָבָ֔ן אַ֛ךְ עַצְמִ֥י
32-17A,אֱלֹהִ֜ים עִמָּדִ֗י וּשְׁמָרַ֙נִי֙,בִּתּ֔וֹ בָּאָ֖ה עִם־הַצֹּֽאן׃,וּבְשָׂרִ֖י אָ֑תָּה וַיֵּ֥שֶׁב עִמּ֖וֹ
32-17A,בַּדֶּ֤רֶךְ הַזֶּה֙ אֲשֶׁ֣ר אָנֹכִ֣י, 7וַיֹּ֗אמֶר הֵ֥ן עוֹד֙ הַיּ֣וֹם גָּד֔וֹל,חֹ֥דֶשׁ יָמִֽים׃ 15וַיֹּ֤אמֶר לָבָן֙
32-17A,הוֹלֵ֔ךְ וְנָֽתַן־לִ֥י לֶ֛חֶם לֶאֱכֹ֖ל,לֹא־עֵ֖ת הֵאָסֵ֣ף הַמִּקְנֶ֑ה,לְיַעֲקֹ֔ב הֲכִי־אָחִ֣י אַ֔תָּה
32-17A,וּבֶ֥גֶד לִלְבֹּֽשׁ׃ 21וְשַׁבְתִּ֥י בְשָׁל֖וֹם,הַשְׁק֥וּ הַצֹּ֖אן וּלְכ֥וּ רְעֽוּ׃,וַעֲבַדְתַּ֖נִי חִנָּ֑ם הַגִּ֥ידָה לִּ֖י
32-17A,אֶל־בֵּ֣ית אָבִ֑י וְהָיָ֧ה יְהוָ֛ה לִ֖י, 8וַיֹּאמְרוּ֮ לֹ֣א נוּכַל֒ עַ֣ד אֲשֶׁ֤ר,מַה־מַּשְׂכֻּרְתֶּֽךָ׃ 16וּלְלָבָ֖ן שְׁתֵּ֣י
32-17A,לֵאלֹהִֽים׃ 22וְהָאֶ֣בֶן הַזֹּ֗את,יֵאָֽסְפוּ֙ כָּל־הָ֣עֲדָרִ֔ים וְגָֽלֲלוּ֙,בָנ֑וֹת שֵׁ֤ם הַגְּדֹלָה֙ לֵאָ֔ה
32-17A,אֲשֶׁר־שַׂ֙מְתִּי֙ מַצֵּבָ֔ה יִהְיֶ֖ה,אֶת־הָאֶ֔בֶן מֵעַ֖ל פִּ֣י הַבְּאֵ֑ר,וְשֵׁ֥ם הַקְּטַנָּ֖ה רָחֵֽל׃ 17וְעֵינֵ֥י
32-17A,בֵּ֣ית אֱלֹהִ֑ים וְכֹל֙ אֲשֶׁ֣ר תִּתֶּן־,וְהִשְׁקִ֖ינוּ הַצֹּֽאן׃ 9עוֹדֶ֖נּוּ,לֵאָ֖ה רַכּ֑וֹת וְרָחֵל֙ הָֽיְתָ֔ה
32-17A,לִ֔י עַשֵּׂ֖ר אֲעַשְּׂרֶ֥נּוּ לָֽךְ׃,מְדַבֵּ֣ר עִמָּ֑ם וְרָחֵ֣ל ׀ בָּ֗אָה,יְפַת־תֹּ֖אַר וִיפַ֥ת מַרְאֶֽה׃
32-17A,29:1וַיִּשָּׂ֥א יַעֲקֹ֖ב רַגְלָ֑יו וַיֵּ֖לֶךְ,עִם־הַצֹּאן֙ אֲשֶׁ֣ר לְאָבִ֔יהָ, 18וַיֶּאֱהַ֥ב יַעֲקֹ֖ב אֶת־רָחֵ֑ל
32-17A,אַ֥רְצָה בְנֵי־קֶֽדֶם׃ 2וַיַּ֞רְא וְהִנֵּ֧ה ,כִּ֥י רֹעָ֖ה הִֽוא׃ 10וַיְהִ֡י כַּאֲשֶׁר֩,וַיֹּ֗אמֶר אֽ͏ֶעֱבָדְךָ֙ שֶׁ֣בַע
32-17A,בְאֵ֣ר בַּשָּׂדֶ֗ה וְהִנֵּה־שָׁ֞ם,רָאָ֨ה יַעֲקֹ֜ב אֶת־רָחֵ֗ל בַּת־,שָׁנִ֔ים בְּרָחֵ֥ל בִּתְּךָ֖ הַקְּטַנָּֽה׃
32-17A,שְׁלֹשָׁ֤ה עֶדְרֵי־צֹאן֙ רֹבְצִ֣ים,לָבָן֙ אֲחִ֣י אִמּ֔וֹ וְאֶת־צֹ֥אן, 19וַיֹּ֣אמֶר לָבָ֗ן ט֚וֹב תִּתִּ֣י אֹתָ֣הּ
32-17A,עָלֶ֔יהָ כִּ֚י מִן־הַבְּאֵ֣ר הַהִ֔וא,לָבָ֖ן אֲחִ֣י אִמּ֑וֹ וַיִּגַּ֣שׁ יַעֲקֹ֗ב,לָ֔ךְ מִתִּתִּ֥י אֹתָ֖הּ לְאִ֣ישׁ
32-17A,יַשְׁק֖וּ הָעֲדָרִ֑ים וְהָאֶ֥בֶן,וַיָּ֤גֶל אֶת־הָאֶ֙בֶן֙ מֵעַל֙ פִּ֣י,אַחֵ֑ר שְׁבָ֖ה עִמָּדִֽי׃ 20וַיַּעֲבֹ֧ד
32-17A,גְּדֹלָ֖ה עַל־פִּ֥י הַבְּאֵֽר׃,הַבְּאֵ֔ר וַיַּ֕שְׁקְ אֶת־צֹ֥אן לָבָ֖ן,יַעֲקֹ֛ב בְּרָחֵ֖ל שֶׁ֣בַע שָׁנִ֑ים
32-17A, 3וְנֶאֶסְפוּ־שָׁ֣מָּה כָל־הָעֲדָרִ֗ים,אֲחִ֥י אִמּֽוֹ׃ 11וַיִּשַּׁ֥ק יַעֲקֹ֖ב,וַיִּהְי֤וּ בְעֵינָיו֙ כְּיָמִ֣ים אֲחָדִ֔ים
32-17A,וְגָלֲל֤וּ אֶת־הָאֶ֙בֶן֙ מֵעַל֙ פִּ֣י,לְרָחֵ֑ל וַיִּשָּׂ֥א אֶת־קֹל֖וֹ וַיֵּֽבְךְּ׃,בְּאַהֲבָת֖וֹ אֹתָֽהּ׃ 21וַיֹּ֨אמֶר
32-17A,הַבְּאֵ֔ר וְהִשְׁק֖וּ אֶת־הַצֹּ֑אן, 12וַיַּגֵּ֨ד יַעֲקֹ֜ב לְרָחֵ֗ל כִּ֣י אֲחִ֤י,יַעֲקֹ֤ב אֶל־לָבָן֙ הָבָ֣ה אֶת־
32-17A,וְהֵשִׁ֧יבוּ אֶת־הָאֶ֛בֶן עַל־פִּ֥י,אָבִ֙יהָ֙ ה֔וּא וְכִ֥י בֶן־רִבְקָ֖ה,אִשְׁתִּ֔י כִּ֥י מָלְא֖וּ יָמָ֑י וְאָב֖וֹאָה
32-17A,הַבְּאֵ֖ר לִמְקֹמָֽהּ׃ 4וַיֹּ֤אמֶר,ה֑וּא וַתָּ֖רָץ וַתַּגֵּ֥ד לְאָבִֽיהָ׃,אֵלֶֽיהָ׃ 22וַיֶּאֱסֹ֥ף לָבָ֛ן אֶת־כָּל־
32-17A,לָהֶם֙ יַעֲקֹ֔ב אַחַ֖י מֵאַ֣יִן אַתֶּ֑ם, 13וַיְהִי֩ כִשְׁמֹ֨עַ לָבָ֜ן אֶת־שֵׁ֣מַע,אַנְשֵׁ֥י הַמָּק֖וֹם וַיַּ֥עַשׂ מִשְׁתֶּֽה
,,,
33-17B,23וַיְהִ֣י בָעֶ֔רֶב וַיִּקַּח֙ אֶת־לֵאָ֣ה,רְאוּבֵ֑ן כִּ֣י אָֽמְרָ֗ה כִּֽי־רָאָ֤ה,5וַתַּ֣הַר בִּלְהָ֔ה וַתֵּ֥לֶד לְיַעֲקֹ֖ב
33-17B,בִתּ֔וֹ וַיָּבֵ֥א אֹתָ֖הּ אֵלָ֑יו וַיָּבֹ֖א,יְהוָה֙ בְּעָנְיִ֔י כִּ֥י עַתָּ֖ה יֶאֱהָבַ֥נִי,בֵּֽן׃ 6וַתֹּ֤אמֶר רָחֵל֙ דָּנַ֣נִּי
33-17B,אֵלֶֽיהָ׃ 24וַיִּתֵּ֤ן לָבָן֙ לָ֔הּ אֶת־,אִישִֽׁי׃ 33וַתַּ֣הַר עוֹד֮ וַתֵּ֣לֶד,אֱלֹהִ֔ים וְגַם֙ שָׁמַ֣ע בְּקֹלִ֔י
33-17B,זִלְפָּ֖ה שִׁפְחָת֑וֹ לְלֵאָ֥ה בִתּ֖וֹ,בֵּן֒ וַתֹּ֗אמֶר כִּֽי־שָׁמַ֤ע יְהוָה֙,וַיִּתֶּן־לִ֖י בֵּ֑ן עַל־כֵּ֛ן קָרְאָ֥ה
33-17B,שִׁפְחָֽה׃ 25וַיְהִ֣י בַבֹּ֔קֶר וְהִנֵּה־,כִּֽי־שְׂנוּאָ֣ה אָנֹ֔כִי וַיִּתֶּן־לִ֖י,שְׁמ֖וֹ דָּֽן׃ 7וַתַּ֣הַר ע֔וֹד וַתֵּ֕לֶד
33-17B,הִ֖וא לֵאָ֑ה וַיֹּ֣אמֶר אֶל־לָבָ֗ן,גַּם־אֶת־זֶ֑ה וַתִּקְרָ֥א שְׁמ֖וֹ,בִּלְהָ֖ה שִׁפְחַ֣ת רָחֵ֑ל בֵּ֥ן שֵׁנִ֖י
33-17B,מַה־זֹּאת֙ עָשִׂ֣יתָ לִּ֔י הֲלֹ֤א,שִׁמְעֽוֹן׃ 34וַתַּ֣הַר עוֹד֮ וַתֵּ֣לֶד,לְיַעֲקֹֽב׃ 8וַתֹּ֣אמֶר רָחֵ֗ל
33-17B,בְרָחֵל֙ עָבַ֣דְתִּי עִמָּ֔ךְ וְלָ֖מָּה,בֵּן֒ וַתֹּ֗אמֶר עַתָּ֤ה הַפַּ֙עַם֙,נַפְתּוּלֵ֨י אֱלֹהִ֧ים ׀ נִפְתַּ֛לְתִּי
33-17B,רִמִּיתָֽנִי׃ 26וַיֹּ֣אמֶר לָבָ֔ן לֹא־,יִלָּוֶ֤ה אִישִׁי֙ אֵלַ֔י כִּֽי־יָלַ֥דְתִּי,עִם־אֲחֹתִ֖י גַּם־יָכֹ֑לְתִּי
33-17B,יֵעָשֶׂ֥ה כֵ֖ן בִּמְקוֹמֵ֑נוּ לָתֵ֥ת,ל֖וֹ שְׁלֹשָׁ֣ה בָנִ֑ים עַל־כֵּ֥ן,וַתִּקְרָ֥א שְׁמ֖וֹ נַפְתָּלִֽי׃
33-17B,הַצְּעִירָ֖ה לִפְנֵ֥י הַבְּכִירָֽה׃,קָרָֽא־שְׁמ֖וֹ לֵוִֽי׃ 35וַתַּ֨הַר ע֜וֹד, 9וַתֵּ֣רֶא לֵאָ֔ה כִּ֥י עָמְדָ֖ה
33-17B, 27מַלֵּ֖א שְׁבֻ֣עַ זֹ֑את וְנִתְּנָ֨ה,וַתֵּ֣לֶד בֵּ֗ן וַתֹּ֙אמֶר֙ הַפַּ֙עַם֙,מִלֶּ֑דֶת וַתִּקַּח֙ אֶת־זִלְפָּ֣ה
33-17B,לְךָ֜ גַּם־אֶת־זֹ֗את בַּעֲבֹדָה֙,אוֹדֶ֣ה אֶת־יְהוָ֔ה עַל־כֵּ֛ן,שִׁפְחָתָ֔הּ וַתִּתֵּ֥ן אֹתָ֛הּ
33-17B,אֲשֶׁ֣ר תַּעֲבֹ֣ד עִמָּדִ֔י ע֖וֹד,קָרְאָ֥ה שְׁמ֖וֹ יְהוּדָ֑ה וַֽתַּעֲמֹ֖ד,לְיַעֲקֹ֖ב לְאִשָּֽׁה׃ 10וַתֵּ֗לֶד
33-17B,שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֽוֹת׃,מִלֶּֽדֶת׃1וַתֵּ֣רֶא רָחֵ֗ל כִּ֣י לֹ֤א,זִלְפָּ֛ה שִׁפְחַ֥ת לֵאָ֖ה לְיַעֲקֹ֥ב
33-17B, 28וַיַּ֤עַשׂ יַעֲקֹב֙ כֵּ֔ן וַיְמַלֵּ֖א,יָֽלְדָה֙ לְיַעֲקֹ֔ב וַתְּקַנֵּ֥א,בֵּֽן׃ 11וַתֹּ֥אמֶר לֵאָ֖ה בגד בָּ֣א גָ֑ד 
33-17B,שְׁבֻ֣עַ זֹ֑את וַיִּתֶּן־ל֛וֹ אֶת־רָחֵ֥ל,רָחֵ֖ל בַּאֲחֹתָ֑הּ וַתֹּ֤אמֶר אֶֽל־,וַתִּקְרָ֥א אֶת־שְׁמ֖וֹ גָּֽד׃
33-17B,בִּתּ֖וֹ ל֥וֹ לְאִשָּֽׁה׃ 29וַיִּתֵּ֤ן לָבָן֙,יַעֲקֹב֙ הָֽבָה־לִּ֣י בָנִ֔ים וְאִם־, 12וַתֵּ֗לֶד זִלְפָּה֙ שִׁפְחַ֣ת לֵאָ֔ה
33-17B,לְרָחֵ֣ל בִּתּ֔וֹ אֶת־בִּלְהָ֖ה,אַ֖יִן מֵתָ֥ה אָנֹֽכִי׃ 2וַיִּֽחַר־אַ֥ף,בֵּ֥ן שֵׁנִ֖י לְיַעֲקֹֽב׃ 13וַתֹּ֣אמֶר
33-17B,שִׁפְחָת֑וֹ לָ֖הּ לְשִׁפְחָֽה׃,יַעֲקֹ֖ב בְּרָחֵ֑ל וַיֹּ֗אמֶר הֲתַ֤חַת,לֵאָ֔ה בְּאָשְׁרִ֕י כִּ֥י אִשְּׁר֖וּנִי
33-17B, 30וַיָּבֹא֙ גַּ֣ם אֶל־רָחֵ֔ל וַיֶּאֱהַ֥ב,אֱלֹהִים֙ אָנֹ֔כִי אֲשֶׁר־מָנַ֥ע,בָּנ֑וֹת וַתִּקְרָ֥א אֶת־שְׁמ֖וֹ
33-17B,גַּֽם־אֶת־רָחֵ֖ל מִלֵּאָ֑ה וַיַּעֲבֹ֣ד,מִמֵּ֖ךְ פְּרִי־בָֽטֶן׃ 3וַתֹּ֕אמֶר,אָשֵֽׁר׃ 14וַיֵּ֨לֶךְ רְאוּבֵ֜ן בִּימֵ֣י
33-17B,עִמּ֔וֹ ע֖וֹד שֶֽׁבַע־שָׁנִ֥ים,הִנֵּ֛ה אֲמָתִ֥י בִלְהָ֖ה בֹּ֣א אֵלֶ֑יהָ,קְצִיר־חִטִּ֗ים וַיִּמְצָ֤א
33-17B,אֲחֵרֽוֹת׃ 31וַיַּ֤רְא יְהוָה֙ כִּֽי־שְׂנוּאָ֣ה,וְתֵלֵד֙ עַל־בִּרְכַּ֔י וְאִבָּנֶ֥ה גַם־,דֽוּדָאִים֙ בַּשָּׂדֶ֔ה וַיָּבֵ֣א
33-17B,לֵאָ֔ה וַיִּפְתַּ֖ח אֶת־רַחְמָ֑הּ,אָנֹכִ֖י מִמֶּֽנָּה׃ 4וַתִּתֶּן־ל֛וֹ,אֹתָ֔ם אֶל־לֵאָ֖ה אִמּ֑וֹ
33-17B,וְרָחֵ֖ל עֲקָרָֽה׃ 32וַתַּ֤הַר לֵאָה֙,אֶת־בִּלְהָ֥ה שִׁפְחָתָ֖הּ,וַתֹּ֤אמֶר רָחֵל֙ אֶל־לֵאָ֔ה
33-17B,וַתֵּ֣לֶד בֵּ֔ן וַתִּקְרָ֥א שְׁמ֖וֹ,לְאִשָּׁ֑ה וַיָּבֹ֥א אֵלֶ֖יהָ יַעֲקֹֽב,תְּנִי־נָ֣א לִ֔י מִדּוּדָאֵ֖י בְּנֵֽךְ
,,,
34-18A,15וַתֹּ֣אמֶר לָ֗הּ הַמְעַט֙,וַתֵּ֣לֶד בֵּ֑ן וַתֹּ֕אמֶר אָסַ֥ף,אֶשְׁמֹֽר׃ 32אֽ͏ֶעֱבֹ֨ר בְּכָל־
34-18A,קַחְתֵּ֣ךְ אֶת־אִישִׁ֔י וְלָקַ֕חַת,אֱלֹהִ֖ים אֶת־חֶרְפָּתִֽי׃ 24וַתִּקְרָ֧א,צֹֽאנְךָ֜ הַיּ֗וֹם הָסֵ֨ר מִשָּׁ֜ם
34-18A,גַּ֥ם אֶת־דּוּדָאֵ֖י בְּנִ֑י וַתֹּ֣אמֶר,אֶת־שְׁמ֛וֹ יוֹסֵ֖ף לֵאמֹ֑ר יֹסֵ֧ף יְהוָ֛ה,כָּל־שֶׂ֣ה ׀ נָקֹ֣ד וְטָל֗וּא וְכָל־
34-18A,רָחֵ֗ל לָכֵן֙ יִשְׁכַּ֤ב עִמָּךְ֙,לִ֖י בֵּ֥ן אַחֵֽר׃ 25וַיְהִ֕י כַּאֲשֶׁ֛ר,שֶׂה־חוּם֙ בַּכְּשָׂבִ֔ים וְטָל֥וּא
34-18A,הַלַּ֔יְלָה תַּ֖חַת דּוּדָאֵ֥י בְנֵֽךְ׃,יָלְדָ֥ה רָחֵ֖ל אֶת־יוֹסֵ֑ף וַיֹּ֤אמֶר,וְנָקֹ֖ד בָּעִזִּ֑ים וְהָיָ֖ה שְׂכָרִֽי׃
34-18A, 16וַיָּבֹ֨א יַעֲקֹ֣ב מִן־הַשָּׂדֶה֮,יַעֲקֹב֙ אֶל־לָבָ֔ן שַׁלְּחֵ֙נִי֙, 33וְעָֽנְתָה־בִּ֤י צִדְקָתִי֙ בְּי֣וֹם
34-18A,בָּעֶרֶב֒ וַתֵּצֵ֨א לֵאָ֜ה לִקְרָאת֗וֹ,וְאֵ֣לְכָ֔ה אֶל־מְקוֹמִ֖י וּלְאַרְצִֽי׃,מָחָ֔ר כִּֽי־תָב֥וֹא עַל־שְׂכָרִ֖י
34-18A,וַתֹּ֙אמֶר֙ אֵלַ֣י תָּב֔וֹא כִּ֚י, 26תְּנָ֞ה אֶת־נָשַׁ֣י וְאֶת־יְלָדַ֗י,לְפָנֶ֑יךָ כֹּ֣ל אֲשֶׁר־אֵינֶנּוּ֩
34-18A,שָׂכֹ֣ר שְׂכַרְתִּ֔יךָ בְּדוּדָאֵ֖י,אֲשֶׁ֨ר עָבַ֧דְתִּי אֹֽתְךָ֛ בָּהֵ֖ן,נָקֹ֨ד וְטָל֜וּא בָּֽעִזִּ֗ים וְחוּם֙
34-18A,בְּנִ֑י וַיִּשְׁכַּ֥ב עִמָּ֖הּ בַּלַּ֥יְלָה,וְאֵלֵ֑כָה כִּ֚י אַתָּ֣ה יָדַ֔עְתָּ,בַּכְּשָׂבִ֔ים גָּנ֥וּב ה֖וּא אִתִּֽי׃
34-18A,הֽוּא׃ 17וַיִּשְׁמַ֥ע אֱלֹהִ֖ים אֶל־,אֶת־עֲבֹדָתִ֖י אֲשֶׁ֥ר עֲבַדְתִּֽיךָ׃, 34וַיֹּ֥אמֶר לָבָ֖ן הֵ֑ן ל֖וּ יְהִ֥י כִדְבָרֶֽךָ׃
34-18A,לֵאָ֑ה וַתַּ֛הַר וַתֵּ֥לֶד לְיַעֲקֹ֖ב, 27וַיֹּ֤אמֶר אֵלָיו֙ לָבָ֔ן אִם־נָ֛א , 35וַיָּ֣סַר בַּיּוֹם֩ הַה֨וּא אֶת־הַתְּיָשִׁ֜ים
34-18A,בֵּ֥ן חֲמִישִֽׁי׃ 18וַתֹּ֣אמֶר לֵאָ֗ה,מָצָ֥אתִי חֵ֖ן בְּעֵינֶ֑יךָ נִחַ֕שְׁתִּי,הָֽעֲקֻדִּ֣ים וְהַטְּלֻאִ֗ים וְאֵ֤ת
34-18A,נָתַ֤ן אֱלֹהִים֙ שְׂכָרִ֔י אֲשֶׁר־,וַיְבָרֲכֵ֥נִי יְהוָ֖ה בִּגְלָלֶֽךָ׃,כָּל־הֽ͏ָעִזִּים֙ הַנְּקֻדּ֣וֹת
34-18A,נָתַ֥תִּי שִׁפְחָתִ֖י לְאִישִׁ֑י, 28וַיֹּאמַ֑ר נָקְבָ֧ה שְׂכָרְךָ֛ עָלַ֖י,וְהַטְּלֻאֹ֔ת כֹּ֤ל אֲשֶׁר־לָבָן֙
34-18A,וַתִּקְרָ֥א שְׁמ֖וֹ יִשָׂשכָֽר׃,וְאֶתֵּֽנָה׃ 29וַיֹּ֣אמֶר אֵלָ֔יו,בּ֔וֹ וְכָל־ח֖וּם בַּכְּשָׂבִ֑ים וַיִּתֵּ֖ן
34-18A, 19וַתַּ֤הַר עוֹד֙ לֵאָ֔ה וַתֵּ֥לֶד בֵּן־,אַתָּ֣ה יָדַ֔עְתָּ אֵ֖ת אֲשֶׁ֣ר,בְּיַד־בָּנָֽיו׃ 36וַיָּ֗שֶׂם דֶּ֚רֶךְ שְׁלֹ֣שֶׁת
34-18A,שִׁשִּׁ֖י לְּיַעֲקֹֽב׃ 20וַתֹּ֣אמֶר,עֲבַדְתִּ֑יךָ וְאֵ֛ת אֲשֶׁר־הָיָ֥ה,יָמִ֔ים בֵּינ֖וֹ וּבֵ֣ין יַעֲקֹ֑ב
34-18A,לֵאָ֗ה זְבָדַ֨נִי אֱלֹהִ֥ים ׀ אֹתִי֮,מִקְנְךָ֖ אִתִּֽי׃ 30כִּ֡י מְעַט֩ אֲשֶׁר־,וְיַעֲקֹ֗ב רֹעֶ֛ה אֶת־צֹ֥אן לָבָ֖ן
34-18A,זֵ֣בֶד טוֹב֒ הַפַּ֙עַם֙ יִזְבְּלֵ֣נִי,הָיָ֨ה לְךָ֤ לְפָנַי֙ וַיִּפְרֹ֣ץ לָרֹ֔ב,הַנּוֹתָרֹֽת׃ 37וַיִּֽקַּֽח־ל֣וֹ יַעֲקֹ֗ב
34-18A,אִישִׁ֔י כִּֽי־יָלַ֥דְתִּי ל֖וֹ שִׁשָּׁ֣ה,וַיְבָ֧רֶךְ יְהוָ֛ה אֹתְךָ֖ לְרַגְלִ֑י,מַקַּ֥ל לִבְנֶ֛ה לַ֖ח וְל֣וּז וְעֶרְמ֑וֹן
34-18A,בָנִ֑ים וַתִּקְרָ֥א אֶת־שְׁמ֖וֹ,וְעַתָּ֗ה מָתַ֛י אֽ͏ֶעֱשֶׂ֥ה גַם־,וַיְפַצֵּ֤ל בָּהֵן֙ פְּצָל֣וֹת לְבָנ֔וֹת
34-18A,זְבֻלֽוּן׃ 21וְאַחַ֖ר יָ֣לְדָה בַּ֑ת,אָנֹכִ֖י לְבֵיתִֽי׃ 31וַיֹּ֖אמֶר מָ֣ה,מַחְשֹׂף֙ הַלָּבָ֔ן אֲשֶׁ֖ר עַל־
34-18A,וַתִּקְרָ֥א אֶת־שְׁמָ֖הּ דִּינָֽה׃,אֶתֶּן־לָ֑ךְ וַיֹּ֤אמֶר יַעֲקֹב֙,הַמַּקְלֽוֹת׃ 38וַיַּצֵּ֗ג אֶת־הַמַּקְלוֹת֙
34-18A, 22וַיִּזְכֹּ֥ר אֱלֹהִ֖ים אֶת־רָחֵ֑ל,לֹא־תִתֶּן־לִ֣י מְא֔וּמָה אִם־,אֲשֶׁ֣ר פִּצֵּ֔ל בָּרֳהָטִ֖ים
34-18A,וַיִּשְׁמַ֤ע אֵלֶ֙יהָ֙ אֱלֹהִ֔ים,תּֽ͏ַעֲשֶׂה־לִּי֙ הַדָּבָ֣ר הַזֶּ֔ה,בְּשִֽׁקֲת֣וֹת הַמָּ֑יִם אֲשֶׁר֩
34-18A,וַיִּפְתַּ֖ח אֶת־רַחְמָֽהּ׃ 23וַתַּ֖הַר,אָשׁ֛וּבָה אֶרְעֶ֥ה צֹֽאנְךָ֖,תָּבֹ֨אןָ הַצֹּ֤אן לִשְׁתּוֹת֙
,,,
35-18B,לְנֹ֣כַח הַצֹּ֔אן וַיֵּחַ֖מְנָה,וּלְמוֹלַדְתֶּ֑ךָ וְאֶֽהְיֶ֖ה עִמָּֽךְ׃,כָּל־הָֽעַתֻּדִים֙ הָעֹלִ֣ים עַל־
35-18B,בְּבֹאָ֥ן לִשְׁתּֽוֹת׃ 39וַיֶּחֱמ֥וּ הַצֹּ֖אן, 4וַיִּשְׁלַ֣ח יַעֲקֹ֔ב וַיִּקְרָ֖א,הַצֹּ֔אן עֲקֻדִּ֥ים נְקֻדִּ֖ים
35-18B,אֶל־הַמַּקְל֑וֹת וַתֵּלַ֣דְןָ הַצֹּ֔אן,לְרָחֵ֣ל וּלְלֵאָ֑ה הַשָּׂדֶ֖ה,וּבְרֻדִּ֑ים כִּ֣י רָאִ֔יתִי אֵ֛ת כָּל־
35-18B,עֲקֻדִּ֥ים נְקֻדִּ֖ים וּטְלֻאִֽים׃,אֶל־צֹאנֽוֹ׃ 5וַיֹּ֣אמֶר לָהֶ֗ן,אֲשֶׁ֥ר לָבָ֖ן עֹ֥שֶׂה לָּֽךְ׃ 13אָנֹכִ֤י
35-18B, 40וְהַכְּשָׂבִים֮ הִפְרִ֣יד יַעֲקֹב֒,רֹאֶ֤ה אָנֹכִי֙ אֶת־פְּנֵ֣י אֲבִיכֶ֔ן,הָאֵל֙ בֵּֽית־אֵ֔ל אֲשֶׁ֨ר
35-18B,וַ֠יִּתֵּן פְּנֵ֨י הַצֹּ֧אן אֶל־עָקֹ֛ד,כִּֽי־אֵינֶ֥נּוּ אֵלַ֖י כִּתְמֹ֣ל,מָשַׁ֤חְתָּ שָּׁם֙ מַצֵּבָ֔ה אֲשֶׁ֨ר
35-18B,וְכָל־ח֖וּם בְּצֹ֣אן לָבָ֑ן וַיָּֽשֶׁת־,שִׁלְשֹׁ֑ם וֽ͏ֵאלֹהֵ֣י אָבִ֔י הָיָ֖ה,נָדַ֥רְתָּ לִּ֛י שָׁ֖ם נֶ֑דֶר עַתָּ֗ה
35-18B,ל֤וֹ עֲדָרִים֙ לְבַדּ֔וֹ וְלֹ֥א שָׁתָ֖ם,עִמָּדִֽי׃ 6וְאַתֵּ֖נָה יְדַעְתֶּ֑ן כִּ֚י,ק֥וּם צֵא֙ מִן־הָאָ֣רֶץ
35-18B,עַל־צֹ֥אן לָבָֽן׃ 41וְהָיָ֗ה בְּכָל־,בְּכָל־כֹּחִ֔י עָבַ֖דְתִּי אֶת־,הַזֹּ֔את וְשׁ֖וּב אֶל־אֶ֥רֶץ
35-18B,יַחֵם֮ הַצֹּ֣אן הַמְקֻשָּׁרוֹת֒,אֲבִיכֶֽן׃ 7וַאֲבִיכֶן֙ הֵ֣תֶל בִּ֔י,מוֹלַדְתֶּֽךָ׃ 14וַתַּ֤עַן רָחֵל֙ וְלֵאָ֔ה
35-18B,וְשָׂ֨ם יַעֲקֹ֧ב אֶת־הַמַּקְל֛וֹת,וְהֶחֱלִ֥ף אֶת־מַשְׂכֻּרְתִּ֖י,וַתֹּאמַ֖רְנָה ל֑וֹ הַע֥וֹד לָ֛נוּ
35-18B,לְעֵינֵ֥י הַצֹּ֖אן בָּרֳהָטִ֑ים,עֲשֶׂ֣רֶת מֹנִ֑ים וְלֹֽא־נְתָנ֣וֹ,חֵ֥לֶק וְנַחֲלָ֖ה בְּבֵ֥ית אָבִֽינוּ׃
35-18B,לְיַחְמֵ֖נָּה בַּמַּקְלֽוֹת׃ 42וּבְהַעֲטִ֥יף,אֱלֹהִ֔ים לְהָרַ֖ע עִמָּדִֽי׃ 8אִם־, 15הֲל֧וֹא נָכְרִיּ֛וֹת נֶחְשַׁ֥בְנוּ ל֖וֹ
35-18B,הַצֹּ֖אן לֹ֣א יָשִׂ֑ים וְהָיָ֤ה הָעֲטֻפִים֙,כֹּ֣ה יֹאמַ֗ר נְקֻדִּים֙ יִהְיֶ֣ה,כִּ֣י מְכָרָ֑נוּ וַיֹּ֥אכַל גַּם־אָכ֖וֹל
35-18B,לְלָבָ֔ן וְהַקְּשֻׁרִ֖ים לְיַעֲקֹֽב׃,שְׂכָרֶ֔ךָ וְיָלְד֥וּ כָל־הַצֹּ֖אן,אֶת־כַּסְפֵּֽנוּ׃ 16כִּ֣י כָל־הָעֹ֗שֶׁר
